	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YIL091C	gene-YIL091C	1006.34193627385	3.92441587974227	0.416213322630954	9.42885694992986	4.14582123857994e-21	1.24523461509552e-19
gene-YDR216W	gene-YDR216W	2156.76229858139	-3.89144137724437	0.412713689640448	-9.4289127667041	4.1436159024552e-21	1.24523461509552e-19
gene-YDL208W	gene-YDL208W	2017.01079839582	3.74989676441078	0.397951621514365	9.42299656963561	4.38394443348597e-21	1.31003890545548e-19
gene-YLR223C	gene-YLR223C	1189.04858268204	4.32218121901394	0.458986105361158	9.41680187815922	4.65036546815962e-21	1.38259850492441e-19
gene-YBR149W	gene-YBR149W	2475.39587134131	-3.87993481582948	0.412054953247282	-9.41606158414763	4.68325638282553e-21	1.38534508253582e-19
gene-YOR294W	gene-YOR294W	1315.66007576974	3.82997133380285	0.407572845415621	9.39702283133522	5.61287541726566e-21	1.65199051853894e-19
gene-YKL182W	gene-YKL182W	5412.15910905301	-3.91175752646707	0.416532228973555	-9.39124815409045	5.92933906104852e-21	1.72776810351051e-19
gene-YLR411W	gene-YLR411W	694.779493620999	-4.23284227668534	0.450721330117369	-9.39126239173793	5.9285375109407e-21	1.72776810351051e-19
gene-YDR398W	gene-YDR398W	1298.36756453248	4.67949086187097	0.498615413975862	9.38497032122938	6.29341628239617e-21	1.82477916663338e-19
gene-YOR092W	gene-YOR092W	723.220857555617	3.88586740715289	0.414109026661778	9.38368197012681	6.37082320401351e-21	1.83812371950281e-19
gene-YOL155C	gene-YOL155C	2049.99840079892	-3.92091854980424	0.417937308701992	-9.38159496212872	6.49821795774452e-21	1.86568934208381e-19
gene-YLR063W	gene-YLR063W	357.855890439158	4.29769563833681	0.458620184294267	9.37092562759787	7.18991837898155e-21	2.0542122900339e-19
gene-YKL085W	gene-YKL085W	2425.53524045338	-3.86572328630688	0.412730545496361	-9.36621563024335	7.51798127148969e-21	2.13751535471433e-19
gene-YLR133W	gene-YLR133W	453.504816939587	-4.3363052092827	0.463121929294261	-9.36320423412185	7.73544587638113e-21	2.1887201206746e-19
gene-YKR099W	gene-YKR099W	524.490708641881	4.07612154699829	0.435567894220273	9.35817722354195	8.11240879996283e-21	2.28434511256646e-19
gene-YKL009W	gene-YKL009W	2029.72556547998	3.96364862663053	0.424908717511364	9.32823560280221	1.07647907106007e-20	3.01671670775064e-19
gene-YKL106W	gene-YKL106W	341.628125365524	4.45456686820503	0.478002174485243	9.31913515456728	1.17292438611054e-20	3.27134196640449e-19
gene-YPR144C	gene-YPR144C	1020.41278435213	4.05360335713966	0.436350511680552	9.289787106076	1.54597239069538e-20	4.29135558876913e-19
gene-YDR508C	gene-YDR508C	3795.81239053542	4.11600668511957	0.44321270170706	9.286752544019	1.59067501325593e-20	4.39461488332073e-19
gene-YPR190C	gene-YPR190C	560.080454856199	3.85817258993364	0.415554303188962	9.28440052317118	1.62620010526831e-20	4.47166855237393e-19
gene-YOR027W	gene-YOR027W	6116.1235941923	-3.68489544311175	0.39695233106858	-9.28296713409431	1.64823366446335e-20	4.51107690315973e-19
gene-YNL173C	gene-YNL173C	914.574862223169	-4.11831420406161	0.444440358286998	-9.26629215207814	1.9272938005446e-20	5.25030687897195e-19
gene-YIL162W	gene-YIL162W	11353.07176749	-4.01748822654803	0.433876264801006	-9.25952524365586	2.0534319652103e-20	5.56803287973924e-19
gene-YPL095C	gene-YPL095C	1176.84405031376	4.67879262249725	0.505683502123294	9.25241302682737	2.19480762913993e-20	5.9239577345035e-19
gene-YLR196W	gene-YLR196W	1138.27203794966	4.24946001401386	0.459404625924832	9.24992865594077	2.24642564492246e-20	6.03546559739029e-19
gene-YLR014C	gene-YLR014C	302.831939431235	4.13903953545415	0.447698177906032	9.24515608889277	2.34897611598147e-20	6.28217037045821e-19
gene-YOR340C	gene-YOR340C	947.361736660869	5.76559632680845	0.62380230326325	9.24266598030709	2.40430599310104e-20	6.40091827345128e-19
gene-YDR083W	gene-YDR083W	786.316275846216	3.88872282034591	0.420855046538641	9.24005272677387	2.46375798823104e-20	6.52951608012181e-19
gene-YJL200C	gene-YJL200C	591.638935242027	4.14157942692565	0.448916093786704	9.22573167736209	2.81631472293488e-20	7.43025014965297e-19
gene-YMR049C	gene-YMR049C	1342.98633245176	3.98981228385521	0.433465421338051	9.20445342915517	3.43414454635057e-20	9.01963435335214e-19
gene-YLR073C	gene-YLR073C	203.567633255727	4.5200496362306	0.49119003943999	9.2022420515366	3.50557600897731e-20	9.16614226990183e-19
gene-YIL020C	gene-YIL020C	451.435681304386	3.99334777165372	0.434884895967213	9.18253958388749	4.21042254634999e-20	1.09601977128764e-18
gene-YPR184W	gene-YPR184W	1425.35137026471	-4.14281383825822	0.452114133932027	-9.16320355266988	5.03790608632111e-20	1.3056201746718e-18
gene-YKL099C	gene-YKL099C	599.751040085577	4.09421256427704	0.446886655017219	9.16163532365782	5.11167231285125e-20	1.31890153023655e-18
gene-YPR006C	gene-YPR006C	808.425974112428	-3.91508024247991	0.428097509529122	-9.14530020692301	5.94644702288373e-20	1.52755878127325e-18
gene-YBR053C	gene-YBR053C	865.160520807592	-3.87411931607283	0.42449768989753	-9.12636136372852	7.0840236757349e-20	1.81183959252311e-18
gene-YKR060W	gene-YKR060W	444.586072921372	3.84852839361913	0.422535150060733	9.1081851842763	8.37714817901116e-20	2.13325899497688e-18
gene-YKL109W	gene-YKL109W	1601.99706326098	-3.68536936158673	0.405330332379202	-9.09226146475248	9.70000937496648e-20	2.45943527745362e-18
gene-YBR072W	gene-YBR072W	35204.9477865983	-4.17389406839093	0.459191836443778	-9.0896521608828	9.93564090034081e-20	2.50832106695242e-18
gene-YMR031C	gene-YMR031C	1595.11236039482	-4.0390969543872	0.445173489607485	-9.07308509756168	1.15693864410373e-19	2.90823589635861e-18
gene-YDR021W	gene-YDR021W	313.295158051988	4.16313895394548	0.459575100760964	9.05866951245216	1.32051380361873e-19	3.30523476401491e-18
gene-YBR238C	gene-YBR238C	226.083258919815	5.43418852887153	0.599998030735127	9.05701060754061	1.34074567442647e-19	3.34159464473014e-18
gene-YML056C	gene-YML056C	2068.20510706675	5.47879651492928	0.605284900341982	9.05159952252864	1.40889176093911e-19	3.49655891687305e-18
gene-YGR130C	gene-YGR130C	1615.2426623453	-3.82042814391558	0.422584055569949	-9.04063485964437	1.55764514784925e-19	3.84942094133039e-18
gene-YLR407W	gene-YLR407W	863.373944378334	3.88196360727168	0.430425512663852	9.01889756312695	1.89991555069562e-19	4.67554847916986e-18
gene-YMR250W	gene-YMR250W	2924.83434971114	-4.47521707486204	0.496748772392934	-9.00901486540986	2.07915707243843e-19	5.09523973777067e-18
gene-YOR272W	gene-YOR272W	955.427729133359	4.03617218705748	0.448523071844367	8.99880617168786	2.28185370802578e-19	5.56867381996124e-18
gene-YLL035W	gene-YLL035W	158.78332795902	5.10392847040977	0.567325570709403	8.99647175082843	2.33087986470336e-19	5.66358443765897e-18
gene-YML093W	gene-YML093W	1093.56266352914	3.70123166922686	0.411429043052813	8.99603888379788	2.34008440142303e-19	5.66358443765897e-18
gene-YOL032W	gene-YOL032W	853.178069957201	-4.28956367326055	0.477338721977829	-8.98641462709532	2.5542695682807e-19	6.1565254573745e-18
gene-YMR290C	gene-YMR290C	1784.43675701326	4.66955852388209	0.519870187085827	8.98216254726523	2.65496223701389e-19	6.3729974681108e-18
gene-YKL142W	gene-YKL142W	3033.40739471447	-3.57258289899409	0.397810968679872	-8.98060430774355	2.69283628055268e-19	6.43752738579471e-18
gene-YKL103C	gene-YKL103C	722.108088101057	-3.85551004957527	0.429511805808586	-8.97649377138075	2.79532610887065e-19	6.65537602425015e-18
gene-YLR023C	gene-YLR023C	726.57506282012	4.3119982823433	0.4808376480277	8.9676802555504	3.02824643511653e-19	7.18074468440385e-18
gene-YMR105C	gene-YMR105C	1854.94772656443	-3.78957786842742	0.423844095370372	-8.94097124348502	3.85764762065948e-19	9.11058149766233e-18
gene-YGR245C	gene-YGR245C	1299.5262742928	3.8384274333973	0.429333944053244	8.94042385085974	3.87680525181513e-19	9.11905556621736e-18
gene-YEL036C	gene-YEL036C	933.354323717759	3.90509080734616	0.43685631629679	8.93907369921861	3.92446057037118e-19	9.19422622426561e-18
gene-YPR124W	gene-YPR124W	1192.02662087546	-3.92530991412285	0.440082397998309	-8.91948855936278	4.68446462339382e-19	1.09310395614413e-17
gene-YLL026W	gene-YLL026W	19734.7533762189	-4.45611820238991	0.500125042297213	-8.91000814900556	5.1028812970037e-19	1.18601491097423e-17
gene-YDL201W	gene-YDL201W	553.905023596404	3.8188095880887	0.428738075338946	8.90709224990029	5.2388463732576e-19	1.21280328886046e-17
gene-YPR112C	gene-YPR112C	961.20821208033	3.6575278333954	0.41090743754276	8.90109912652722	5.52963460075611e-19	1.27508149041845e-17
gene-YBL024W	gene-YBL024W	1100.26967127914	4.15753579113672	0.467349649298438	8.89598568732813	5.79030436074612e-19	1.32995343689765e-17
gene-YML042W	gene-YML042W	1496.84144391191	-4.40565019247778	0.495599911690264	-8.88952981741286	6.13680358010071e-19	1.40403353783788e-17
gene-YLR355C	gene-YLR355C	5866.16725271741	3.81042388637649	0.428774396569333	8.88678036017095	6.29051901484307e-19	1.43360194046443e-17
gene-YDL126C	gene-YDL126C	3423.73145272113	-3.50745574220202	0.394780694810437	-8.88456752903332	6.41699005464704e-19	1.45675623062278e-17
gene-YLR409C	gene-YLR409C	827.0686646248	4.09365477385794	0.460801370795848	8.88377299483247	6.46301058438609e-19	1.46153872558878e-17
gene-YMR070W	gene-YMR070W	728.461562770918	3.92256677127891	0.441671794843773	8.88118013663607	6.61547223342655e-19	1.4902623411992e-17
gene-YOR234C	gene-YOR234C	2392.82855797113	4.25080517623565	0.478808832269676	8.87787544788127	6.81494869158138e-19	1.5293162638541e-17
gene-YGL227W	gene-YGL227W	495.317240782922	-4.22129877003887	0.475812247018361	-8.8717741010058	7.19897005547426e-19	1.60932700820278e-17
gene-YBR299W	gene-YBR299W	3469.01049146884	-3.84540632943672	0.43410513091622	-8.85823745349571	8.12894221591063e-19	1.8035649917504e-17
gene-YPL186C	gene-YPL186C	1037.06611183045	-3.98414160268665	0.449767200240953	-8.85823065922154	8.12943755885446e-19	1.8035649917504e-17
gene-YLR397C	gene-YLR397C	384.995411888647	3.91459481831598	0.442043730848455	8.85567319505322	8.31802542064473e-19	1.83844056183835e-17
gene-YDL148C	gene-YDL148C	1019.61292336271	3.66483195428451	0.413872921041611	8.85496916556194	8.37069485938042e-19	1.84312630794703e-17
gene-YPR186C	gene-YPR186C	231.552454210639	4.1413335787238	0.46843908184851	8.84070893995792	9.51131393376995e-19	2.08643317266257e-17
gene-YPR065W	gene-YPR065W	1862.37628001146	3.71427368554055	0.420226826890399	8.8387352921409	9.6808181674882e-19	2.11569223906636e-17
gene-YKL172W	gene-YKL172W	1942.03290797285	3.60813149676396	0.408307860186137	8.83679166773597	9.85065877040664e-19	2.14480700439672e-17
gene-YOR062C	gene-YOR062C	2077.02962381476	4.40227144344426	0.498689365825874	8.82768261190753	1.06866802088483e-18	2.31821799937868e-17
gene-YMR239C	gene-YMR239C	501.462562199704	3.7994768901966	0.4309616987284	8.81627509221207	1.18330542964441e-18	2.55742431786986e-17
gene-YJR041C	gene-YJR041C	307.389811858571	4.32116517320326	0.490259570878882	8.81403531899799	1.20719997780275e-18	2.59947436396717e-17
gene-YBR056W	gene-YBR056W	1132.202050493	-3.83528402107807	0.435563494385103	-8.80533853392018	1.30458216351975e-18	2.79887829001289e-17
gene-YCR004C	gene-YCR004C	1316.83547114391	-3.66239616919797	0.416351996294689	-8.79639392098835	1.41283000696747e-18	3.02005304774033e-17
gene-YOR310C	gene-YOR310C	3258.23877148929	4.41375111361905	0.50192478569067	8.79365044215845	1.44777528803256e-18	3.08349813163881e-17
gene-YMR244W	gene-YMR244W	183.24486320267	6.13317194793422	0.697789011607672	8.78943612741005	1.50312475988239e-18	3.1782677684589e-17
gene-YOR215C	gene-YOR215C	2052.49212137295	-3.96624629766723	0.451249432596661	-8.78947653151371	1.502584310816e-18	3.1782677684589e-17
gene-YPL128C	gene-YPL128C	151.133255852452	4.54616736923826	0.517376146138346	8.78696747650715	1.53651240853975e-18	3.23717740173284e-17
gene-YMR131C	gene-YMR131C	2519.24079100678	4.15468082671424	0.472932299130847	8.7849377899325	1.5645109648259e-18	3.28435151289796e-17
gene-YLR074C	gene-YLR074C	1634.84350067142	3.58527971793624	0.40835731348882	8.77976125199089	1.6382203583868e-18	3.42680594252553e-17
gene-YOR287C	gene-YOR287C	440.686623537089	3.69676528738321	0.421264379650951	8.77540439200259	1.70290811694178e-18	3.5494422921452e-17
gene-YAL059W	gene-YAL059W	835.197641195525	3.77410018073809	0.430960589937014	8.75741371453403	1.99781299873256e-18	4.14935841616192e-17
gene-YGR191W	gene-YGR191W	1194.97341193567	3.93435051840682	0.450984285677822	8.72391931016742	2.68734631475778e-18	5.56176231997749e-17
gene-YKR076W	gene-YKR076W	666.455012237918	-4.24712697871166	0.487750125990706	-8.70758766096676	3.10410141813789e-18	6.40166267818086e-17
gene-YLR377C	gene-YLR377C	2134.64645379002	-4.52853580664519	0.521392287435423	-8.68546757551735	3.77187626321927e-18	7.75153658725447e-17
gene-YPL183C	gene-YPL183C	474.363296782714	3.99734051134852	0.460456410347552	8.68125716467131	3.91418010215413e-18	8.0158576427681e-17
gene-YHR065C	gene-YHR065C	763.083470193858	4.33011747560456	0.4991856424857	8.67436301661781	4.15871705329277e-18	8.48697065544799e-17
gene-YBR126C	gene-YBR126C	1915.14595405379	-3.7254910167546	0.429566399923189	-8.67267788500392	4.22074681321664e-18	8.58365072396176e-17
gene-YOR273C	gene-YOR273C	2861.94763034976	4.17126134370667	0.483027751626886	8.63565567331782	5.83911452631018e-18	1.18338040763317e-16
gene-YKL043W	gene-YKL043W	742.013705100064	3.52598461766521	0.408443934784542	8.63272610358433	5.99067671645866e-18	1.20991012166546e-16
gene-YIL096C	gene-YIL096C	340.53322369363	3.80044229382817	0.440512230162297	8.62732526728709	6.28033785962549e-18	1.26405288123115e-16
gene-YJL166W	gene-YJL166W	3195.21178452278	-3.40758072743905	0.395560513799712	-8.61456239579172	7.0209239761292e-18	1.40827231945852e-16
gene-YHR016C	gene-YHR016C	466.220769063166	-3.86055731555036	0.448595160911266	-8.60588265755722	7.57317090472127e-18	1.51385877095401e-16
gene-YIR036C	gene-YIR036C	602.926882100374	-3.88827085455134	0.452260703997802	-8.59741034359295	8.15350328763635e-18	1.62432206651994e-16
gene-YJL011C	gene-YJL011C	258.578817137049	3.90059277756689	0.45409956080813	8.58973034597363	8.71736721046838e-18	1.73076677124452e-16
gene-YGR054W	gene-YGR054W	855.414131962524	4.0320164278521	0.469867615064754	8.58117541745547	9.39085441405192e-18	1.85818359132102e-16
gene-YBR028C	gene-YBR028C	241.899400227889	4.05950577726817	0.473175203369919	8.57928680192171	9.54631810490525e-18	1.88258535826364e-16
gene-YJL052W	gene-YJL052W	31751.8688327358	-3.57097467060282	0.416395057293955	-8.575929536267	9.82897119144687e-18	1.93182161974176e-16
gene-YGR103W	gene-YGR103W	2580.19521686829	3.89588896942315	0.454380840222436	8.57406084181713	9.98986099172717e-18	1.95687678356341e-16
gene-YJL050W	gene-YJL050W	797.910098014879	3.74632633795395	0.437365628388296	8.56566244530751	1.07456254104499e-17	2.0979042676335e-16
gene-YDR258C	gene-YDR258C	7196.92505421083	-4.53951569568962	0.530301956011427	-8.5602469389945	1.126260249361e-17	2.19153032574996e-16
gene-YMR014W	gene-YMR014W	818.290234490126	3.71726901560423	0.43441595560961	8.55693481697244	1.15908026041312e-17	2.24792486266214e-16
gene-YBR139W	gene-YBR139W	922.557515241272	-4.17000870016204	0.487509039823807	-8.5537053870204	1.19198909704e-17	2.30411885853574e-16
gene-YOR334W	gene-YOR334W	127.519825239575	4.46221448091674	0.521844090117442	8.55085755577402	1.22177330032305e-17	2.35392309868162e-16
gene-YPR030W	gene-YPR030W	1656.807400146	-4.25664278437928	0.49800534857156	-8.54738367085556	1.25910091474715e-17	2.41788657628658e-16
gene-YPL001W	gene-YPL001W	212.252828830253	3.96448153069024	0.464250198300605	8.53953653698434	1.34761246095205e-17	2.57940071365887e-16
gene-YNL191W	gene-YNL191W	482.197437364649	3.91699274028408	0.458880353258468	8.53597830560813	1.38974439068614e-17	2.65137879356635e-16
gene-YFR049W	gene-YFR049W	645.428023594126	-3.68806171052718	0.432761480580803	-8.52215799238298	1.56607555968329e-17	2.97808589385229e-16
gene-YAL036C	gene-YAL036C	766.79596617795	3.45487654553176	0.405805983183424	8.51361657713697	1.68590837271289e-17	3.19558748834285e-16
gene-YOR374W	gene-YOR374W	11521.8876815936	-4.6162080622928	0.543132136462763	-8.49923573360362	1.90842995446618e-17	3.60570136880916e-16
gene-YLR222C	gene-YLR222C	805.027663535757	3.96428380171252	0.466501694344737	8.49789797072628	1.93054680959302e-17	3.63575969896665e-16
gene-YMR251W-A	gene-YMR251W-A	11424.2053525675	-3.31200087201326	0.390304095066248	-8.48569337057839	2.14436212039236e-17	4.02549004459553e-16
gene-YKR057W	gene-YKR057W	3013.56569324729	3.90575169038075	0.461768790705191	8.45824094005157	2.71440839509259e-17	5.07932586902789e-16
gene-YIL136W	gene-YIL136W	6342.3290516742	-4.33678694417679	0.51275633462506	-8.45779301263621	2.72485217057047e-17	5.08263030669786e-16
gene-YDR091C	gene-YDR091C	1718.82401571869	3.43719088698687	0.406666130878899	8.45211987425239	2.86060665477472e-17	5.31891211968748e-16
gene-YPL154C	gene-YPL154C	3743.02963622844	-3.36095417788763	0.398162305709664	-8.44116615182152	3.14187161251165e-17	5.82339937800023e-16
gene-YKR025W	gene-YKR025W	755.160240992319	3.42340620671946	0.405670011682704	8.43889394860444	3.20354587188433e-17	5.91898049578123e-16
gene-YDR060W	gene-YDR060W	1427.33812398229	3.68746068456019	0.436995144172961	8.43821889952332	3.22209772017293e-17	5.93453658712354e-16
gene-YDL021W	gene-YDL021W	786.984027775683	-3.62062665438117	0.429194332063728	-8.43586781999621	3.28754177554889e-17	6.03609159228521e-16
gene-YPR151C	gene-YPR151C	1264.433473861	-4.70983893636804	0.558740033965369	-8.42939229348287	3.47464917881633e-17	6.35969382510226e-16
gene-YOR178C	gene-YOR178C	1109.22827233088	-3.57381741228174	0.424107447954465	-8.42667920480721	3.55613028205175e-17	6.48855297880906e-16
gene-YNR012W	gene-YNR012W	451.381336108272	3.7067789221905	0.440135864105717	8.42189701973516	3.70436610001504e-17	6.73803485956151e-16
gene-YAL017W	gene-YAL017W	667.632552848212	-3.9694835950879	0.472340705438644	-8.40385668518997	4.320499090913e-17	7.83441584380106e-16
gene-YDL073W	gene-YDL073W	284.235924634107	3.70305879644868	0.440673281464412	8.40318429141644	4.34531952089216e-17	7.85510383761278e-16
gene-YAL061W	gene-YAL061W	624.240434874738	-3.78889673601242	0.451186260143598	-8.3976332408849	4.55567482401093e-17	8.21002690591755e-16
gene-YKL166C	gene-YKL166C	254.176740905102	3.77238420982363	0.449735291815764	8.38801018837767	4.94439373878427e-17	8.88322519265628e-16
gene-YJL190C	gene-YJL190C	4300.96863554725	4.93201138239145	0.588360367168736	8.38263699868995	5.17549002324419e-17	9.26998320065481e-16
